,run_id,player_id,place,speedrun_time,is_verified,verify_date,submitted_date,examiner_id,timing_type,platform_id,platform_name,platform_released_year,is_level_cat,level_id,level_name,level_rules,game_id,category_id,cat_name,cat_rules,player_name,player_country,player_pronouns,player_signup_date,verify_shortDate,verify_day,verify_month,verify_year,verify_hour,submitted_shortDate,submitted_day,submitted_month,submitted_year,submitted_hour,player_signup_shortDate,player_signup_day,player_signup_month,player_signup_year,player_signup_hour
154,y4grx32y,8w1nm7qx,50,8226.0,True,2023-01-30 02:56:38,2023-01-14 17:21:16,xz995g08,realtime,n568oevp,Xbox 360,2005,False,nan,nan,nan,mce,5dwyr40k,Random Seed Any% Glitchless,"## Random Seed Any% Glitchless Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All glitches are forbidden, but in-game exploits are allowed. - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA format. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Random Seed** - The ""Seed for the World Generator"" textbox must be left empty.",Spencer042,nan,He/Him,2022-02-26 20:10:27,2023-01-30,30.0,1.0,2023.0,2.0,2023-01-14,14,1,2023,17,2022-02-26,26,2,2022,20
155,y2xkw4jm,j96ddonj,51,8440.0,True,2021-06-20 01:20:40,2021-06-15 22:52:21,x7qey508,realtime,n568oevp,Xbox 360,2005,False,nan,nan,nan,mce,5dwyr40k,Random Seed Any% Glitchless,"## Random Seed Any% Glitchless Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All glitches are forbidden, but in-game exploits are allowed. - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA format. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Random Seed** - The ""Seed for the World Generator"" textbox must be left empty.",Colinnism,us,He/Him,2021-03-04 16:24:58,2021-06-20,20.0,6.0,2021.0,1.0,2021-06-15,15,6,2021,22,2021-03-04,4,3,2021,16
156,zp1q95gz,816qr73x,52,11769.0,True,2021-04-17 20:19:55,2021-04-15 05:32:48,xz995g08,realtime,mx6pwe3g,PlayStation 3,2006,False,nan,nan,nan,mce,5dwyr40k,Random Seed Any% Glitchless,"## Random Seed Any% Glitchless Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All glitches are forbidden, but in-game exploits are allowed. - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA format. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Random Seed** - The ""Seed for the World Generator"" textbox must be left empty.",TheSauce4443,us,He/Him,2021-01-03 02:20:51,2021-04-17,17.0,4.0,2021.0,20.0,2021-04-15,15,4,2021,5,2021-01-03,3,1,2021,2
157,ydd9gnwy,j26p5l6x,53,13239.0,True,2022-05-17 16:13:14,2022-05-10 09:57:51,xk4o37kj,realtime,mx6pwe3g,PlayStation 3,2006,False,nan,nan,nan,mce,5dwyr40k,Random Seed Any% Glitchless,"## Random Seed Any% Glitchless Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All glitches are forbidden, but in-game exploits are allowed. - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA format. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Random Seed** - The ""Seed for the World Generator"" textbox must be left empty.",Qxnten,nl,He/Him,2021-08-23 16:30:49,2022-05-17,17.0,5.0,2022.0,16.0,2022-05-10,10,5,2022,9,2021-08-23,23,8,2021,16
158,znkdno3z,x7q6gkv8,54,16181.0,True,2021-09-05 21:24:54,2020-09-04 09:53:22,xk4o37kj,realtime,7m6ylw9p,Switch,2017,False,nan,nan,nan,mce,5dwyr40k,Random Seed Any% Glitchless,"## Random Seed Any% Glitchless Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All glitches are forbidden, but in-game exploits are allowed. - When creating the world, you must **show all World Settings** before you press ""Create World"". - **All** World and Biome Sizes are allowed. - Timing uses the RTA format. - Time ends on the first frame of the end-game credits appearing on screen. - Pausing the game, leaving the world, or opening the console's home menu does not pause the timer. - **Using the map that you spawn with is allowed and encouraged.** ___ - **Random Seed** - The ""Seed for the World Generator"" textbox must be left empty.",ryancflam,hk,He/Him,2020-04-05 15:54:22,2021-09-05,5.0,9.0,2021.0,21.0,2020-09-04,4,9,2020,9,2020-04-05,5,4,2020,15
159,yjgrg2ny,xz995g08,1,115.03,True,2021-07-06 20:02:51,2021-07-06 15:09:36,v8le49vx,realtime,nzelkr6q,PlayStation 4,2013,False,nan,nan,nan,mce,rklj86nd,Any% Tutorial World,## Any% Tutorial World Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All the settings must be shown before the run - Time must be done RTA - Time ends on Credits rolling - Run must be done on the specified Tutorial World ___,Khalooody,bh,nan,2020-01-04 11:41:15,2021-07-06,6.0,7.0,2021.0,20.0,2021-07-06,6,7,2021,15,2020-01-04,4,1,2020,11
160,m77k3n5m,v8le49vx,2,118.76,True,2021-11-22 02:43:20,2021-11-21 19:13:32,xk4o37kj,realtime,8gejn93d,Wii U,2012,False,nan,nan,nan,mce,rklj86nd,Any% Tutorial World,## Any% Tutorial World Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All the settings must be shown before the run - Time must be done RTA - Time ends on Credits rolling - Run must be done on the specified Tutorial World ___,Alexis.,us,nan,2019-01-19 17:37:40,2021-11-22,22.0,11.0,2021.0,2.0,2021-11-21,21,11,2021,19,2019-01-19,19,1,2019,17
161,zn00dn8y,x35dv12j,3,119.0,True,2021-09-10 16:54:48,2021-09-04 13:20:11,v8le49vx,realtime,8gejn93d,Wii U,2012,False,nan,nan,nan,mce,rklj86nd,Any% Tutorial World,## Any% Tutorial World Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All the settings must be shown before the run - Time must be done RTA - Time ends on Credits rolling - Run must be done on the specified Tutorial World ___,smitch,gr,He/Him,2020-08-04 10:50:52,2021-09-10,10.0,9.0,2021.0,16.0,2021-09-04,4,9,2021,13,2020-08-04,4,8,2020,10
162,mkgevnly,x7qey508,4,123.69,True,2021-05-22 20:19:11,2021-05-22 04:40:54,v8le49vx,realtime,mx6pwe3g,PlayStation 3,2006,False,nan,nan,nan,mce,rklj86nd,Any% Tutorial World,## Any% Tutorial World Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All the settings must be shown before the run - Time must be done RTA - Time ends on Credits rolling - Run must be done on the specified Tutorial World ___,jerrinth3glitch,us,She/Her,2020-07-05 03:44:10,2021-05-22,22.0,5.0,2021.0,20.0,2021-05-22,22,5,2021,4,2020-07-05,5,7,2020,3
163,y910onem,86ve9y0j,5,138.1,True,2020-10-04 17:26:03,2020-10-04 14:55:37,xz995g08,realtime,o7e2mx6w,Xbox One,2013,False,nan,nan,nan,mce,rklj86nd,Any% Tutorial World,## Any% Tutorial World Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All the settings must be shown before the run - Time must be done RTA - Time ends on Credits rolling - Run must be done on the specified Tutorial World ___,HenryThePotato,us,nan,2020-07-12 19:32:32,2020-10-04,4.0,10.0,2020.0,17.0,2020-10-04,4,10,2020,14,2020-07-12,12,7,2020,19
164,yvq8qwem,xyrk6nvj,6,153.0,True,2022-01-29 21:59:35,2022-01-29 13:52:42,xz995g08,realtime,8gejn93d,Wii U,2012,False,nan,nan,nan,mce,rklj86nd,Any% Tutorial World,## Any% Tutorial World Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All the settings must be shown before the run - Time must be done RTA - Time ends on Credits rolling - Run must be done on the specified Tutorial World ___,SliwkaHAX,pl,"He/Him, They/Them",2021-01-29 20:35:39,2022-01-29,29.0,1.0,2022.0,21.0,2022-01-29,29,1,2022,13,2021-01-29,29,1,2021,20
165,ydwqp6jm,j0ng00m8,7,156.86,True,2021-12-13 16:46:33,2021-12-10 19:38:32,xk4o37kj,realtime,o7e2mx6w,Xbox One,2013,False,nan,nan,nan,mce,rklj86nd,Any% Tutorial World,## Any% Tutorial World Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All the settings must be shown before the run - Time must be done RTA - Time ends on Credits rolling - Run must be done on the specified Tutorial World ___,RKREE,gb,"She/Her, They/Them",2020-03-28 00:36:58,2021-12-13,13.0,12.0,2021.0,16.0,2021-12-10,10,12,2021,19,2020-03-28,28,3,2020,0
166,yd97l5vz,81650klx,8,158.0,True,2021-04-05 05:52:06,2021-04-04 17:13:35,x7qey508,realtime,mx6pwe3g,PlayStation 3,2006,False,nan,nan,nan,mce,rklj86nd,Any% Tutorial World,## Any% Tutorial World Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All the settings must be shown before the run - Time must be done RTA - Time ends on Credits rolling - Run must be done on the specified Tutorial World ___,ertolaw,fi,He/Him,2021-03-23 15:23:07,2021-04-05,5.0,4.0,2021.0,5.0,2021-04-04,4,4,2021,17,2021-03-23,23,3,2021,15
167,zn3862ly,xz995g08,9,166.0,True,2020-09-20 08:49:24,2020-09-17 11:45:08,v8lrpg48,realtime,nzelkr6q,PlayStation 4,2013,False,nan,nan,nan,mce,rklj86nd,Any% Tutorial World,## Any% Tutorial World Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All the settings must be shown before the run - Time must be done RTA - Time ends on Credits rolling - Run must be done on the specified Tutorial World ___,Khalooody,bh,nan,2020-01-04 11:41:15,2020-09-20,20.0,9.0,2020.0,8.0,2020-09-17,17,9,2020,11,2020-01-04,4,1,2020,11
168,z1r1l2jm,xkoo9n28,10,172.53,True,2021-04-20 15:30:16,2021-04-19 23:10:32,v8le49vx,realtime,7m6ylw9p,Switch,2017,False,nan,nan,nan,mce,rklj86nd,Any% Tutorial World,## Any% Tutorial World Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All the settings must be shown before the run - Time must be done RTA - Time ends on Credits rolling - Run must be done on the specified Tutorial World ___,TrenttheN642,us,nan,2020-01-18 17:58:36,2021-04-20,20.0,4.0,2021.0,15.0,2021-04-19,19,4,2021,23,2020-01-18,18,1,2020,17
169,yjln973z,8e9w396j,11,174.3,True,2020-09-02 21:35:09,2020-09-02 20:23:39,v8le49vx,realtime,o7e2mx6w,Xbox One,2013,False,nan,nan,nan,mce,rklj86nd,Any% Tutorial World,## Any% Tutorial World Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All the settings must be shown before the run - Time must be done RTA - Time ends on Credits rolling - Run must be done on the specified Tutorial World ___,Rafael,br,nan,2020-04-14 23:06:51,2020-09-02,2.0,9.0,2020.0,21.0,2020-09-02,2,9,2020,20,2020-04-14,14,4,2020,23
170,yvo324xz,xy5qrwn8,12,175.0,True,2021-08-09 04:47:10,2021-08-08 21:32:05,x7qey508,realtime,8gejn93d,Wii U,2012,False,nan,nan,nan,mce,rklj86nd,Any% Tutorial World,## Any% Tutorial World Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All the settings must be shown before the run - Time must be done RTA - Time ends on Credits rolling - Run must be done on the specified Tutorial World ___,CatOnVenus,us,They/Them,2020-04-20 04:50:03,2021-08-09,9.0,8.0,2021.0,4.0,2021-08-08,8,8,2021,21,2020-04-20,20,4,2020,4
171,zxno4xkm,jmz4ezzx,13,190.0,True,2023-01-18 23:05:44,2023-01-18 09:00:49,x7qey508,realtime,8gejn93d,Wii U,2012,False,nan,nan,nan,mce,rklj86nd,Any% Tutorial World,## Any% Tutorial World Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All the settings must be shown before the run - Time must be done RTA - Time ends on Credits rolling - Run must be done on the specified Tutorial World ___,Yukino53,jp,nan,2023-01-17 02:17:56,2023-01-18,18.0,1.0,2023.0,23.0,2023-01-18,18,1,2023,9,2023-01-17,17,1,2023,2
172,ywkqo0ny,8vk99p5j,14,194.0,True,2021-08-30 21:20:41,2021-08-30 13:35:55,x7qey508,realtime,4p9zjrer,PlayStation 5,2020,False,nan,nan,nan,mce,rklj86nd,Any% Tutorial World,## Any% Tutorial World Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All the settings must be shown before the run - Time must be done RTA - Time ends on Credits rolling - Run must be done on the specified Tutorial World ___,_Shrub,sa,nan,2021-02-24 16:37:31,2021-08-30,30.0,8.0,2021.0,21.0,2021-08-30,30,8,2021,13,2021-02-24,24,2,2021,16
173,y47ejpdy,jpro9p08,15,210.0,True,2021-08-21 19:31:30,2021-08-20 20:45:43,xz995g08,realtime,8gejn93d,Wii U,2012,False,nan,nan,nan,mce,rklj86nd,Any% Tutorial World,## Any% Tutorial World Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All the settings must be shown before the run - Time must be done RTA - Time ends on Credits rolling - Run must be done on the specified Tutorial World ___,norris_h_duke,us,nan,2020-03-16 17:42:54,2021-08-21,21.0,8.0,2021.0,19.0,2021-08-20,20,8,2021,20,2020-03-16,16,3,2020,17
174,yopdn15m,8ge42o7j,16,212.0,True,2022-06-06 18:04:09,2022-06-04 20:15:48,xk4o37kj,realtime,mx6pwe3g,PlayStation 3,2006,False,nan,nan,nan,mce,rklj86nd,Any% Tutorial World,## Any% Tutorial World Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All the settings must be shown before the run - Time must be done RTA - Time ends on Credits rolling - Run must be done on the specified Tutorial World ___,cheg,vh,Any/All,2020-09-24 22:37:42,2022-06-06,6.0,6.0,2022.0,18.0,2022-06-04,4,6,2022,20,2020-09-24,24,9,2020,22
175,yl1811xm,xzlr3v98,17,217.93,True,2022-11-18 03:45:59,2022-11-17 03:45:05,x7qey508,realtime,8gejn93d,Wii U,2012,False,nan,nan,nan,mce,rklj86nd,Any% Tutorial World,## Any% Tutorial World Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All the settings must be shown before the run - Time must be done RTA - Time ends on Credits rolling - Run must be done on the specified Tutorial World ___,GlennCraft11,nan,He/Him,2022-02-07 17:41:58,2022-11-18,18.0,11.0,2022.0,3.0,2022-11-17,17,11,2022,3,2022-02-07,7,2,2022,17
176,yjlvnooz,xko30d68,18,219.93,True,2020-08-23 02:20:28,2020-08-22 21:53:28,v8le49vx,realtime,o7e2mx6w,Xbox One,2013,False,nan,nan,nan,mce,rklj86nd,Any% Tutorial World,## Any% Tutorial World Reach the End Poem as quickly as possible - [World Creation Settings and Rules](https://www.speedrun.com/mce/thread/71azs) - All the settings must be shown before the run - Time must be done RTA - Time ends on Credits rolling - Run must be done on the specified Tutorial World ___,CastleMinerZMTNCat,us,nan,2020-03-20 20:35:53,2020-08-23,23.0,8.0,2020.0,2.0,2020-08-22,22,8,2020,21,2020-03-20,20,3,2020,20
